point,algorithm,time,coverage,length,rotation
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,470,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,0,0,0,0
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,10,25.56,943,490
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,20,41.38,1418,776
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,30,51.6,1785,918
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,40,63.15,2147,1120
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,50,70.44,2475,1271
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,60,86.69,2838,1407
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,70,91.13,3014,1487
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,80,95.52,3234,1639
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,90,96.85,3325,1725
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,100,97.05,3358,1743
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,110,97.08,3369,1749
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,120,97.24,3422,1761
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,130,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,140,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,150,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,160,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,170,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,180,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,190,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,200,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,210,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,220,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,230,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,240,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,250,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,260,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,270,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,280,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,290,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,300,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,310,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,320,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,330,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,340,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,350,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,360,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,370,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,380,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,390,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,400,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,410,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,420,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,430,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,440,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,450,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,460,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,470,97.25,3429,1767
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,0,0,0,0
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,10,34.25,974,975
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,20,40.1,1351,1325
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,30,58.59,1887,1843
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,40,77.07,2254,2210
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,50,84.63,2534,2492
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,60,91.3,2804,2732
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,70,95.47,3018,2880
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,80,97.23,3161,3010
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,90,97.26,3201,3018
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,100,97.27,3237,3023
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,110,97.27,3237,3023
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,120,97.33,3351,3032
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,130,97.33,3351,3032
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,140,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,150,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,160,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,170,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,180,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,190,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,200,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,210,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,220,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,230,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,240,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,250,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,260,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,270,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,280,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,290,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,300,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,310,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,320,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,330,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,340,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,350,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,360,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,370,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,380,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,390,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,400,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,410,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,420,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,430,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,440,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,450,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,460,97.42,3471,3042
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,470,97.42,3471,3042
1,1,0,5.5733881609231,166,45
1,1,5,12.8196607762079,316,78
1,1,10,30.7271523701388,462,127
1,1,15,37.5184670486478,540,152
1,1,20,48.6013265587943,767,232
1,1,25,52.0965854043462,870,298
1,1,30,64.7379980623299,1035,466
1,1,35,68.0643902695641,1169,603
1,1,40,79.337685054075,1320,673
1,1,45,84.5851763849738,1466,745
1,1,50,86.4508634030222,1506,767
1,1,55,88.4377205634149,1556,787
1,1,60,88.8776856678167,1585,795
1,1,65,89.9375298651083,1605,817
1,1,70,92.5308514788982,1660,849
1,1,75,92.5308514788982,1660,849
1,1,80,92.5308514788982,1660,849
1,1,85,92.5308514788982,1660,849
1,1,90,93.6995033076292,1993,1015
1,1,95,93.6995033076292,1993,1015
1,1,100,93.6995033076292,1993,1015
1,1,105,93.9106304442175,2387,1192
1,1,110,94.234598371831,2400,1194
1,1,115,94.6240613040257,2428,1207
1,1,120,94.6240613040257,2428,1207
1,1,125,94.6240613040257,2428,1207
1,1,130,95.080597433683,2618,1258
1,1,135,95.080597433683,2618,1258
1,1,140,95.080597433683,2618,1258
1,1,145,95.2349096265382,2928,1331
1,1,150,95.2349096265382,2928,1331
1,1,155,95.2349096265382,2928,1331
1,1,160,95.2349096265382,2928,1331
1,1,165,95.2349096265382,2928,1331
1,1,170,95.2349096265382,2928,1331
1,1,175,95.541955819367,3271,1477
1,1,180,95.541955819367,3271,1477
1,1,185,95.541955819367,3271,1477
1,1,190,95.541955819367,3271,1477
1,1,195,95.541955819367,3271,1477
1,2,0,1.2402842500734,29,6
1,2,5,5.3441118061979,104,36
1,2,10,17.6670802116532,195,66
1,2,15,20.3633350722681,220,109
1,2,20,38.4455676891311,281,173
1,2,25,54.1420987335002,366,355
1,2,30,62.2732114909977,410,365
1,2,35,63.1667316940585,440,390
1,2,40,70.2304599993863,705,460
1,2,45,71.6378573401313,756,477
1,2,50,77.3398682208944,784,516
1,2,55,80.895887492383,862,549
1,2,60,81.8222867138079,884,551
1,2,65,82.0503355851808,891,556
1,2,70,82.7981359788522,921,584
1,2,75,82.9074696745854,952,592
1,2,80,83.2226698639685,985,612
1,2,85,86.866015808232,1013,654
1,2,90,87.1151949287402,1025,663
1,2,95,87.7695312328755,1039,665
1,2,100,88.0652670433872,1065,693
1,2,105,89.171317221153,1077,712
1,2,110,89.171317221153,1077,712
1,2,115,89.6811611992512,1109,753
1,2,120,90.1066595355729,1123,767
1,2,125,90.5495179935908,1139,771
1,2,130,90.9559903379525,1197,802
1,2,135,90.9559903379525,1197,802
1,2,140,90.9559903379525,1197,802
1,2,145,90.9559903379525,1197,802
1,2,150,90.9559903379525,1197,802
1,2,155,90.9559903379525,1197,802
1,2,160,90.9559903379525,1197,802
1,2,165,90.9559903379525,1197,802
1,2,170,90.9559903379525,1197,802
1,2,175,90.9559903379525,1197,802
1,2,180,90.9559903379525,1197,802
1,2,185,90.9559903379525,1197,802
1,2,190,90.9559903379525,1197,802
1,2,195,90.9559903379525,1197,802
1,3,0,3.7444379660601,82,28
1,3,5,12.2551937889342,148,54
1,3,10,26.5593203249324,245,100
1,3,15,36.83169011306,298,124
1,3,20,49.6593295310575,331,146
1,3,25,59.6947073548172,369,155
1,3,30,64.6874082127404,387,165
1,3,35,70.1098159213359,428,174
1,3,40,75.4967142900981,470,182
1,3,45,77.3534582151515,490,199
1,3,50,79.4784949300554,532,220
1,3,55,80.1783357956065,566,264
1,3,60,82.29346496631,574,271
1,3,65,84.5959607029972,612,291
1,3,70,85.2070720576566,638,309
1,3,75,85.3932111402882,661,317
1,3,80,85.3932111402882,661,317
1,3,85,87.0354961882258,701,337
1,3,90,87.3972530676124,719,343
1,3,95,87.9433078046022,739,389
1,3,100,88.2059892419852,754,395
1,3,105,88.2059892419852,754,395
1,3,110,88.8493658733325,788,412
1,3,115,88.8493658733325,788,412
1,3,120,88.8493658733325,788,412
1,3,125,88.8493658733325,788,412
1,3,130,88.8493658733325,788,412
1,3,135,88.8493658733325,788,412
1,3,140,88.8493658733325,788,412
1,3,145,88.8493658733325,788,412
1,3,150,88.8493658733325,788,412
1,3,155,88.8493658733325,788,412
1,3,160,88.8493658733325,788,412
1,3,165,88.8493658733325,788,412
1,3,170,88.8493658733325,788,412
1,3,175,88.8493658733325,788,412
1,3,180,88.8493658733325,788,412
1,3,185,88.8493658733325,788,412
1,3,190,88.8493658733325,788,412
1,3,195,88.8493658733325,788,412
1,4,0,5.2016360599538,126,38
1,4,5,12.2579117877857,231,54
1,4,10,26.4020271010789,303,82
1,4,15,35.6526923532171,355,95
1,4,20,41.8393838033572,442,121
1,4,25,50.4490397134703,455,125
1,4,30,57.6064951404811,612,173
1,4,35,64.2472677535739,619,173
1,4,40,66.2481532951352,647,193
1,4,45,69.6321495425433,725,218
1,4,50,75.2686654187253,844,252
1,4,55,75.7615876620388,861,252
1,4,60,77.6428812541373,878,273
1,4,65,77.6428812541373,878,273
1,4,70,78.3487718590674,923,315
1,4,75,80.7538501330504,940,370
1,4,80,81.7225975301281,964,393
1,4,85,82.542030345142,984,403
1,4,90,83.1147390063522,998,405
1,4,95,84.4300750956779,1015,416
1,4,100,86.5467824592629,1031,437
1,4,105,86.5467824592629,1031,437
1,4,110,86.5467824592629,1031,437
1,4,115,86.7174903226089,1076,479
1,4,120,86.7174903226089,1076,479
1,4,125,87.0129631009737,1106,491
1,4,130,87.0129631009737,1106,491
1,4,135,87.8649242248224,1246,519
1,4,140,87.8649242248224,1246,519
1,4,145,88.397388967555,1396,548
1,4,150,88.397388967555,1396,548
1,4,155,88.397388967555,1396,548
1,4,160,88.397388967555,1396,548
1,4,165,88.397388967555,1396,548
1,4,170,88.397388967555,1396,548
1,4,175,88.397388967555,1396,548
1,4,180,88.397388967555,1396,548
1,4,185,88.397388967555,1396,548
1,4,190,88.397388967555,1396,548
1,4,195,88.397388967555,1396,548
1,5,0,1.9153124164325,38,17
1,5,5,13.0616503513671,234,69
1,5,10,19.5152317532408,338,83
1,5,15,31.9205292206796,412,149
1,5,20,38.6645857901266,443,161
1,5,25,53.1713347566295,552,223
1,5,30,59.704439544253,564,232
1,5,35,64.5086340302224,596,277
1,5,40,67.7038608735298,661,311
1,5,45,70.9147819682696,674,326
1,5,50,73.2647111687833,701,340
1,5,55,75.2997032120609,716,351
1,5,60,76.2387279765375,745,370
1,5,65,77.7828143562946,776,377
1,5,70,80.4339153650229,821,418
1,5,75,82.0135987619954,830,429
1,5,80,83.4417756423464,857,436
1,5,85,83.7956415573257,868,449
1,5,90,84.2990850865156,880,493
1,5,95,84.6271738510975,892,501
1,5,100,85.5525209439347,904,514
1,5,105,86.2509589713689,957,527
1,5,110,86.2509589713689,957,527
1,5,115,87.1430763363129,1061,565
1,5,120,87.1430763363129,1061,565
1,5,125,87.6706311456365,1121,603
1,5,130,87.6706311456365,1121,603
1,5,135,87.6706311456365,1121,603
1,5,140,87.6706311456365,1121,603
1,5,145,87.6706311456365,1121,603
1,5,150,87.6706311456365,1121,603
1,5,155,87.6706311456365,1121,603
1,5,160,87.6706311456365,1121,603
1,5,165,87.6706311456365,1121,603
1,5,170,87.6706311456365,1121,603
1,5,175,87.6706311456365,1121,603
1,5,180,87.6706311456365,1121,603
1,5,185,87.6706311456365,1121,603
1,5,190,87.6706311456365,1121,603
1,5,195,87.6706311456365,1121,603
1,6,0,5.2370577224046,119,75
1,6,5,10.5038380774104,155,82
1,6,10,24.7153772976954,268,119
1,6,15,39.9134624236659,321,137
1,6,20,44.1641495951497,421,173
1,6,25,50.0697473576229,628,271
1,6,30,61.5617972109825,667,290
1,6,35,66.1443432744872,706,311
1,6,40,73.3700117049305,724,323
1,6,45,74.0067248552227,742,337
1,6,50,75.4006198790929,759,341
1,6,55,77.9826311105656,771,342
1,6,60,79.4151918600318,793,348
1,6,65,80.121959238785,802,351
1,6,70,81.6250126036237,860,380
1,6,75,82.319417471472,874,414
1,6,80,83.0992201096844,887,433
1,6,85,83.6273009833018,902,471
1,6,90,83.6273009833018,902,471
1,6,95,84.3325778465558,937,530
1,6,100,84.7821874630111,957,545
1,6,105,84.7821874630111,957,545
1,6,110,85.9697776063198,1036,590
1,6,115,85.9697776063198,1036,590
1,6,120,86.9902546589569,1108,628
1,6,125,87.6126763959335,1166,684
1,6,130,87.6126763959335,1166,684
1,6,135,87.6126763959335,1166,684
1,6,140,87.6126763959335,1166,684
1,6,145,87.6126763959335,1166,684
1,6,150,87.6126763959335,1166,684
1,6,155,87.6126763959335,1166,684
1,6,160,87.6126763959335,1166,684
1,6,165,87.6126763959335,1166,684
1,6,170,87.6126763959335,1166,684
1,6,175,87.6126763959335,1166,684
1,6,180,87.6126763959335,1166,684
1,6,185,87.6126763959335,1166,684
1,6,190,87.6126763959335,1166,684
1,6,195,87.6126763959335,1166,684
1,7,0,6.198790928898,148,47
1,7,5,13.2548913019653,191,57
1,7,10,20.9083376806702,211,98
1,7,15,33.7075696268012,235,107
1,7,20,48.2352734876748,340,133
1,7,25,52.8402649610493,409,162
1,7,30,59.2819222389296,438,179
1,7,35,60.5876138162019,455,182
1,7,40,67.4791437426844,488,212
1,7,45,70.141292101583,499,216
1,7,50,73.2785641951874,544,229
1,7,55,77.3111100394987,645,251
1,7,60,79.3903791608398,668,260
1,7,65,80.4395267174903,684,272
1,7,70,81.575211850475,707,301
1,7,75,83.2260892818784,745,321
1,7,80,84.0449960325985,752,329
1,7,85,84.3985989154308,763,344
1,7,90,85.1175534503242,783,372
1,7,95,85.1175534503242,783,372
1,7,100,85.3676093446554,815,401
1,7,105,86.5670359345751,859,451
1,7,110,87.1153702835048,875,489
1,7,115,87.1153702835048,875,489
1,7,120,87.1153702835048,875,489
1,7,125,87.1153702835048,875,489
1,7,130,87.1153702835048,875,489
1,7,135,87.1153702835048,875,489
1,7,140,87.1153702835048,875,489
1,7,145,87.1153702835048,875,489
1,7,150,87.1153702835048,875,489
1,7,155,87.1153702835048,875,489
1,7,160,87.1153702835048,875,489
1,7,165,87.1153702835048,875,489
1,7,170,87.1153702835048,875,489
1,7,175,87.1153702835048,875,489
1,7,180,87.1153702835048,875,489
1,7,185,87.1153702835048,875,489
1,7,190,87.1153702835048,875,489
1,7,195,87.1153702835048,875,489
2,1,0,8.47594790209944,235,59
2,1,5,15.2017675760273,433,157
2,1,10,29.3831457767997,628,266
2,1,15,35.0743723395394,770,320
2,1,20,45.0425892884542,1038,368
2,1,25,57.4363133414289,1138,383
2,1,30,67.6409085130354,1367,470
2,1,35,77.2191364654617,1471,492
2,1,40,80.4697754143852,1514,513
2,1,45,80.4697754143852,1514,513
2,1,50,80.7610396783994,1595,549
2,1,55,87.0867874568737,1668,581
2,1,60,88.8235010455528,1697,599
2,1,65,90.2173083920406,1745,629
2,1,70,90.2173083920406,1745,629
2,1,75,92.0425761368469,2041,776
2,1,80,92.0425761368469,2041,776
2,1,85,92.6905996694562,2303,898
2,1,90,93.1153965867195,2330,921
2,1,95,93.7549154132454,2371,950
2,1,100,93.7549154132454,2371,950
2,1,105,93.9046683822208,2469,1004
2,1,110,93.9046683822208,2469,1004
2,1,115,94.4085502983223,2539,1059
2,1,120,94.4085502983223,2539,1059
2,1,125,94.4085502983223,2539,1059
2,1,130,94.4085502983223,2539,1059
2,1,135,94.6081916978287,2714,1176
2,1,140,94.6081916978287,2714,1176
2,1,145,94.6081916978287,2714,1176
2,1,150,94.6081916978287,2714,1176
2,1,155,94.6081916978287,2714,1176
2,1,160,94.6081916978287,2714,1176
2,1,165,94.6081916978287,2714,1176
2,1,170,94.6081916978287,2714,1176
2,1,175,94.6081916978287,2714,1176
2,1,180,94.6081916978287,2714,1176
2,1,185,94.6081916978287,2714,1176
2,1,190,94.6081916978287,2714,1176
2,1,195,94.6081916978287,2714,1176
2,2,0,9.09161848063864,138,23
2,2,5,15.0232564256562,255,53
2,2,10,24.6154250818688,292,57
2,2,15,41.1168344957893,366,75
2,2,20,47.6804510124546,384,91
2,2,25,55.7230972912073,466,122
2,2,30,58.95620076367,492,136
2,2,35,65.7476031195613,530,149
2,2,40,70.2569385688421,604,249
2,2,45,74.159634209961,649,260
2,2,50,76.1739343910148,689,317
2,2,55,79.4014265110101,765,346
2,2,60,82.1400295472778,794,390
2,2,65,82.1400295472778,794,390
2,2,70,82.4876703681135,831,437
2,2,75,84.7020503355852,864,458
2,2,80,86.1247912182334,876,461
2,2,85,86.7414262479779,892,473
2,2,90,86.8288405981351,899,474
2,2,95,87.4532789149047,918,503
2,2,100,88.6121108768177,952,563
2,2,105,89.3319421855341,1000,593
2,2,110,89.5256215230438,1018,606
2,2,115,89.9023712348044,1032,638
2,2,120,89.9023712348044,1032,638
2,2,125,89.9023712348044,1032,638
2,2,130,89.9023712348044,1032,638
2,2,135,89.9023712348044,1032,638
2,2,140,89.9023712348044,1032,638
2,2,145,89.9023712348044,1032,638
2,2,150,89.9023712348044,1032,638
2,2,155,89.9023712348044,1032,638
2,2,160,89.9023712348044,1032,638
2,2,165,89.9023712348044,1032,638
2,2,170,89.9023712348044,1032,638
2,2,175,89.9023712348044,1032,638
2,2,180,89.9023712348044,1032,638
2,2,185,89.9023712348044,1032,638
2,2,190,89.9023712348044,1032,638
2,2,195,89.9023712348044,1032,638
2,3,0,2.7761289558939,68,18
2,3,5,11.2288423516827,153,35
2,3,10,24.0247425572862,319,75
2,3,15,34.5874998356049,343,82
2,3,20,46.2777005729717,464,185
2,3,25,54.0993121709358,527,220
2,3,30,60.3939344786922,569,310
2,3,35,65.8175696706399,635,325
2,3,40,67.7535739492962,758,361
2,3,45,67.7535739492962,758,361
2,3,50,70.4384307502115,911,419
2,3,55,73.6373400435757,925,433
2,3,60,74.2186410882517,951,448
2,3,65,75.5046052545055,991,474
2,3,70,79.1734653170195,1044,528
2,3,75,83.9895839269823,1109,584
2,3,80,84.2686610348561,1193,594
2,3,85,86.2735797360034,1255,618
2,3,90,86.8194591182286,1313,662
2,3,95,87.7356877633061,1360,703
2,3,100,87.7356877633061,1360,703
2,3,105,88.4053676093446,1423,762
2,3,110,88.4053676093446,1423,762
2,3,115,88.9794791086717,1464,802
2,3,120,89.4984415345295,1493,849
2,3,125,89.4984415345295,1493,849
2,3,130,90.1116571463642,1542,928
2,3,135,90.1116571463642,1542,928
2,3,140,90.1116571463642,1542,928
2,3,145,90.1116571463642,1542,928
2,3,150,90.1116571463642,1542,928
2,3,155,90.1116571463642,1542,928
2,3,160,90.1116571463642,1542,928
2,3,165,90.1116571463642,1542,928
2,3,170,90.1116571463642,1542,928
2,3,175,90.1116571463642,1542,928
2,3,180,90.1116571463642,1542,928
2,3,185,90.1116571463642,1542,928
2,3,190,90.1116571463642,1542,928
2,3,195,90.1116571463642,1542,928
2,4,0,6.00818029976897,92,30
2,4,5,13.8766992972658,247,51
2,4,10,19.7081219943097,318,83
2,4,15,25.7897759404495,476,128
2,4,20,28.6862859422469,581,152
2,4,25,37.1525016549106,722,191
2,4,30,46.4680481699538,746,196
2,4,35,54.6117864705031,812,225
2,4,40,61.9677434910503,840,238
2,4,45,67.6852732684813,846,240
2,4,50,74.486320136426,979,306
2,4,55,75.6540075139517,994,306
2,4,60,78.9369994169454,1036,366
2,4,65,79.7014585132546,1059,380
2,4,70,80.8469635130574,1082,412
2,4,75,81.0803607047508,1085,414
2,4,80,81.3703098080304,1097,414
2,4,85,83.4493158972246,1132,464
2,4,90,83.4493158972246,1132,464
2,4,95,84.0079084998838,1204,556
2,4,100,84.0079084998838,1204,556
2,4,105,85.6189803997212,1253,604
2,4,110,85.6189803997212,1253,604
2,4,115,86.9269515889333,1305,630
2,4,120,86.9269515889333,1305,630
2,4,125,87.2640711238925,1353,650
2,4,130,87.5394657817096,1362,663
2,4,135,88.0084520996541,1371,667
2,4,140,88.0084520996541,1371,667
2,4,145,88.0084520996541,1371,667
2,4,150,88.0084520996541,1371,667
2,4,155,88.0084520996541,1371,667
2,4,160,88.0084520996541,1371,667
2,4,165,88.0084520996541,1371,667
2,4,170,88.0084520996541,1371,667
2,4,175,88.0084520996541,1371,667
2,4,180,88.0084520996541,1371,667
2,4,185,88.0084520996541,1371,667
2,4,190,88.0084520996541,1371,667
2,4,195,88.0084520996541,1371,667
2,5,0,3.98818108886541,67,24
2,5,5,10.9098720348605,123,38
2,5,10,14.4371331249534,168,56
2,5,15,27.7313038941909,287,103
2,5,20,40.5678864051835,343,140
2,5,25,47.7546260778838,406,167
2,5,30,53.2649742009303,449,183
2,5,35,60.0118364466111,529,201
2,5,40,65.6087221459916,551,211
2,5,45,68.9882468469021,564,236
2,5,50,70.6064206147061,574,243
2,5,55,71.9000127132204,595,262
2,5,60,75.9266841729173,679,298
2,5,65,77.1061203196717,706,305
2,5,70,78.1657891621988,727,318
2,5,75,79.2137092354971,811,398
2,5,80,79.2137092354971,811,398
2,5,85,80.6893195796746,906,479
2,5,90,83.0519620006225,951,534
2,5,95,83.5718888776857,994,557
2,5,100,83.5718888776857,994,557
2,5,105,83.5718888776857,994,557
2,5,110,83.9821313494864,1090,604
2,5,115,85.6769351494242,1121,642
2,5,120,86.0463199610712,1130,644
2,5,125,86.0463199610712,1130,644
2,5,130,86.469538685453,1152,669
2,5,135,86.469538685453,1152,669
2,5,140,86.469538685453,1152,669
2,5,145,86.469538685453,1152,669
2,5,150,86.469538685453,1152,669
2,5,155,86.469538685453,1152,669
2,5,160,86.469538685453,1152,669
2,5,165,86.469538685453,1152,669
2,5,170,86.469538685453,1152,669
2,5,175,86.469538685453,1152,669
2,5,180,86.469538685453,1152,669
2,5,185,86.469538685453,1152,669
2,5,190,86.469538685453,1152,669
2,5,195,86.469538685453,1152,669
2,6,0,2.07979518563494,51,7
2,6,5,3.94153672147964,89,16
2,6,10,19.0472975638839,120,28
2,6,15,30.5418900613303,254,84
2,6,20,34.8439561788443,263,91
2,6,25,42.4547036723672,354,152
2,6,30,48.5407414876221,465,177
2,6,35,48.5407414876221,465,177
2,6,40,50.0661525849484,666,214
2,6,45,52.1735661460092,731,236
2,6,50,54.6678123177954,776,258
2,6,55,58.9410325765314,848,274
2,6,60,64.8570639474988,925,297
2,6,65,72.3455014927074,951,326
2,6,70,73.6851242169314,963,337
2,6,75,75.5150388629997,1034,370
2,6,80,76.9869667571205,1079,393
2,6,85,80.2919656830726,1201,426
2,6,90,81.5866975875568,1238,469
2,6,95,83.7370730659466,1278,566
2,6,100,84.7101166547572,1296,586
2,6,105,84.8829287752785,1304,586
2,6,110,85.5498029450833,1343,609
2,6,115,85.5498029450833,1343,609
2,6,120,86.1474119828678,1399,639
2,6,125,87.0995006773078,1415,649
2,6,130,87.7277091215165,1427,651
2,6,135,87.7277091215165,1427,651
2,6,140,87.7277091215165,1427,651
2,6,145,87.7277091215165,1427,651
2,6,150,87.7277091215165,1427,651
2,6,155,87.7277091215165,1427,651
2,6,160,87.7277091215165,1427,651
2,6,165,87.7277091215165,1427,651
2,6,170,87.7277091215165,1427,651
2,6,175,87.7277091215165,1427,651
2,6,180,87.7277091215165,1427,651
2,6,185,87.7277091215165,1427,651
2,6,190,87.7277091215165,1427,651
2,6,195,87.7277091215165,1427,651
2,7,0,4.30110166630865,113,63
2,7,5,9.39024764476631,144,68
2,7,10,32.8589402434801,220,96
2,7,15,44.1142611646187,402,226
2,7,20,52.5818797153992,452,241
2,7,25,59.1395341700678,461,251
2,7,30,64.5302026662692,505,266
2,7,35,67.4384614372953,563,330
2,7,40,72.5147188405543,648,412
2,7,45,77.6588385377166,673,442
2,7,50,81.1143795290848,688,454
2,7,55,82.3513320386307,718,480
2,7,60,82.8344344151261,735,486
2,7,65,82.8530220201746,741,487
