point,algorithm,time,coverage,length,rotation
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,100,93.04,4074,4536
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,110,95.81,4333,4839
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,120,96.3,4573,5057
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,130,97.89,4819,5321
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,140,98.02,5036,5492
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,150,98.04,5227,5605
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,160,98.58,5419,5722
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,170,98.67,5615,5862
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,180,98.77,5782,5974
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,190,99.0,5996,6201
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,200,99.02,6189,6324
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,210,99.03,6346,6403
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,220,99.05,6510,6481
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,230,99.06,6652,6536
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,240,99.06,6792,6587
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,250,99.06,6943,6648
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,260,99.07,7026,6676
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,270,99.08,7135,6703
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,280,99.08,7261,6734
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,290,99.08,7364,6754
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,300,99.09,7429,6769
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,310,99.1,7541,6799
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,320,99.1,7683,6851
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,330,99.13,7821,6884
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,340,99.14,7890,6891
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,350,99.14,7958,6912
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,360,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,370,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,380,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,390,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,400,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,410,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,420,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,430,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,440,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,450,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,460,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,470,99.14,7991,6916
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,0,0,0,0
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,10,45.7,1312,619
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,20,50.54,1678,828
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,30,53.97,2014,1098
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,40,59.57,2358,1295
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,50,66.09,2632,1464
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,60,69.47,2867,1717
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,70,72.73,3098,1889
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,80,79.43,3346,2009
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,90,82.08,3580,2158
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,100,82.19,3676,2239
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,110,83.56,3833,2290
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,120,90.26,4156,2433
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,130,91.42,4336,2558
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,140,91.86,4471,2676
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,150,91.89,4498,2687
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,160,91.93,4584,2703
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,170,93.49,4664,2774
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,180,97.55,4894,2911
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,190,98.56,4980,2969
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,200,98.58,5089,2979
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,210,98.58,5089,2979
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,220,98.59,5169,2992
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,230,98.59,5171,3000
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,240,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,250,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,260,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,270,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,280,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,290,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,300,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,310,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,320,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,330,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,340,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,350,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,360,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,370,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,380,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,390,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,400,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,410,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,420,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,430,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,440,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,450,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,460,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,470,98.59,5199,3002
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,0,0,0,0
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,10,29.33,1098,1621
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,20,39.47,1658,2339
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,30,43.01,2021,2811
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,40,55.68,2563,3472
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,50,63.07,2954,3973
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,60,73.44,3329,4523
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,70,86.08,3656,4995
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,80,92.87,3923,5373
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,90,97.25,4173,5722
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,100,98.36,4356,5947
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,110,98.65,4512,6122
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,120,98.71,4603,6135
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,130,98.71,4615,6151
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,140,98.73,4726,6172
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,150,98.74,4832,6182
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,160,98.74,4834,6186
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,170,98.74,4946,6197
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,180,98.75,5004,6234
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,190,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,200,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,210,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,220,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,230,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,240,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,250,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,260,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,270,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,280,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,290,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,300,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,310,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,320,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,330,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,340,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,350,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,360,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,370,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,380,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,390,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,400,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,410,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,420,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,430,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,440,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,450,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,460,98.76,5098,6348
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,470,98.76,5098,6348
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,0,0,0,0
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,10,29.96,1105,1238
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,20,44.95,1588,1800
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,30,58.64,1972,2220
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,40,71.58,2327,2654
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,50,79.85,2635,3039
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,60,80.54,2910,3326
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,70,84.46,3194,3647
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,80,86.97,3457,3976
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,90,88.03,3707,4225
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,100,89.85,3933,4491
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,110,94.86,4156,4765
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,120,96.98,4381,5008
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,130,97.66,4593,5234
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,140,98.28,4803,5416
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,150,98.38,5003,5595
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,160,98.39,5165,5675
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,170,98.4,5326,5761
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,180,98.4,5466,5815
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,190,98.42,5614,5875
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,200,98.43,5736,5928
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,210,98.44,5893,5988
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,220,98.82,6129,6208
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,230,98.95,6358,6418
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,240,99.07,6572,6591
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,250,99.08,6725,6666
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,260,99.09,6908,6777
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,270,99.09,7021,6824
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,280,99.1,7186,6887
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,290,99.1,7352,6960
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,300,99.11,7459,6983
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,310,99.12,7568,7012
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,320,99.13,7633,7030
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,330,99.13,7773,7052
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,340,99.14,7862,7080
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,350,99.14,7967,7102
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,360,99.14,8024,7114
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,370,99.15,8095,7129
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,380,99.15,8186,7150
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,390,99.15,8256,7157
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,400,99.15,8331,7167
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,410,99.15,8375,7176
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,420,99.15,8430,7182
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,430,99.15,8510,7198
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,440,99.16,8611,7215
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,450,99.16,8697,7231
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,460,99.16,8705,7234
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,470,99.16,8705,7234
8 - [ 18.96999931 -11.          -5.75468397],BAstar,0,0,0,0
8 - [ 18.96999931 -11.          -5.75468397],BAstar,10,31.19,906,414
8 - [ 18.96999931 -11.          -5.75468397],BAstar,20,43.21,1376,653
8 - [ 18.96999931 -11.          -5.75468397],BAstar,30,55.34,1709,870
8 - [ 18.96999931 -11.          -5.75468397],BAstar,40,59.66,2004,1073
8 - [ 18.96999931 -11.          -5.75468397],BAstar,50,67.83,2332,1247
8 - [ 18.96999931 -11.          -5.75468397],BAstar,60,69.11,2564,1406
8 - [ 18.96999931 -11.          -5.75468397],BAstar,70,69.4,2651,1424
8 - [ 18.96999931 -11.          -5.75468397],BAstar,80,73.82,2876,1533
8 - [ 18.96999931 -11.          -5.75468397],BAstar,90,82.19,3252,1718
8 - [ 18.96999931 -11.          -5.75468397],BAstar,100,85.75,3538,1911
8 - [ 18.96999931 -11.          -5.75468397],BAstar,110,86.41,3726,2043
8 - [ 18.96999931 -11.          -5.75468397],BAstar,120,88.19,3944,2198
8 - [ 18.96999931 -11.          -5.75468397],BAstar,130,90.53,4122,2324
8 - [ 18.96999931 -11.          -5.75468397],BAstar,140,90.85,4263,2474
8 - [ 18.96999931 -11.          -5.75468397],BAstar,150,90.92,4352,2493
8 - [ 18.96999931 -11.          -5.75468397],BAstar,160,91.29,4389,2535
8 - [ 18.96999931 -11.          -5.75468397],BAstar,170,94.81,4592,2655
8 - [ 18.96999931 -11.          -5.75468397],BAstar,180,97.54,4748,2759
8 - [ 18.96999931 -11.          -5.75468397],BAstar,190,97.65,4858,2768
8 - [ 18.96999931 -11.          -5.75468397],BAstar,200,98.01,4962,2861
8 - [ 18.96999931 -11.          -5.75468397],BAstar,210,98.65,5095,2969
8 - [ 18.96999931 -11.          -5.75468397],BAstar,220,98.65,5147,2973
8 - [ 18.96999931 -11.          -5.75468397],BAstar,230,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,240,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,250,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,260,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,270,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,280,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,290,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,300,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,310,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,320,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,330,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,340,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,350,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,360,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,370,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,380,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,390,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,400,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,410,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,420,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,430,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,440,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,450,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,460,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar,470,98.65,5164,2984
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,0,0,0,0
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,10,28.54,1156,1490
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,20,49.87,1726,2279
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,30,56.97,2085,2760
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,40,64.02,2457,3231
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,50,66.17,2727,3549
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,60,66.63,2942,3797
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,70,67.38,3059,3834
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,80,71.45,3246,4112
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,90,80.47,3476,4442
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,100,86.0,3696,4746
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,110,88.95,3883,5013
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,120,92.83,4062,5228
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,130,97.12,4281,5475
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,140,98.43,4450,5695
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,150,98.55,4602,5901
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,160,98.6,4725,6012
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,170,98.6,4725,6012
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,180,98.64,4818,6022
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,190,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,200,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,210,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,220,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,230,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,240,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,250,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,260,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,270,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,280,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,290,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,300,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,310,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,320,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,330,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,340,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,350,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,360,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,370,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,380,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,390,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,400,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,410,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,420,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,430,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,440,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,450,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,460,98.65,4830,6032
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,470,98.65,4830,6032
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,0,0,0,0
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,10,28.15,1061,1165
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,20,47.21,1616,1773
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,30,61.91,2021,2218
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,40,69.12,2385,2668
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,50,74.23,2689,3021
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,60,79.04,2994,3363
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,70,80.31,3278,3712
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,80,83.46,3486,3903
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,90,91.3,3722,4192
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,100,93.39,3960,4471
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,110,93.65,4190,4672
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,120,94.02,4384,4821
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,130,94.08,4559,4945
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,140,94.35,4732,5086
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,150,96.91,4926,5279
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,160,96.96,5137,5447
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,170,97.16,5386,5643
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,180,98.24,5602,5840
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,190,98.53,5833,6024
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,200,98.55,6001,6105
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,210,98.7,6194,6240
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,220,99.04,6377,6359
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,230,99.05,6520,6416
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,240,99.05,6648,6464
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,250,99.06,6712,6483
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,260,99.07,6842,6537
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,270,99.09,6994,6599
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,280,99.11,7169,6703
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,290,99.11,7363,6809
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,300,99.11,7483,6839
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,310,99.11,7587,6863
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,320,99.12,7648,6877
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,330,99.13,7759,6894
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,340,99.13,7891,6935
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,350,99.15,7964,6941
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,360,99.15,8010,6953
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,370,99.15,8106,6964
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,380,99.15,8197,6982
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,390,99.15,8222,6985
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,400,99.15,8331,6993
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,410,99.15,8351,6999
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,420,99.15,8428,7029
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,430,99.15,8526,7038
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,440,99.15,8588,7052
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,450,99.16,8686,7066
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,460,99.16,8714,7070
